"id","mean","mode","lower","upper","variance"
"Intercept_Glycopeptides:Kocuria",-2.99459927335221,-2.99,-5.05546104398595,-0.817286950751189,1.19278147440284
"Intercept_Glycopeptides:Kocuria",-2.99459927335221,-2.71,-5.05546104398595,-0.817286950751189,1.19278147440284
"Intercept_Glycopeptides:Pseudomonas",-2.49876609307554,-2.6,-4.58496641257557,-0.340306870451257,1.17374798471595
"Intercept_Glycopeptides:Staphylococcus",-6.6054335065099,-6.71,-8.92577283432247,-4.26248692484133,1.40824896437859
"Intercept_Glycopeptides:Streptococcus",-1.98256550183083,-1.11,-4.40112676463453,0.300756541375206,1.41667384587585
"Intercept_Imidazoles:Helicobacter",-3.19343104525316,-3.15,-5.52098629976228,-0.747593343556958,1.47130014200404
"Intercept_Imidazoles:Helicobacter",-3.19343104525316,-2.94,-5.52098629976228,-0.747593343556958,1.47130014200404
"Intercept_Lincosamides:Aerococcus",-0.134239755047896,0.21,-2.20504085248892,2.17171093017084,1.25857850007242
"Intercept_Lincosamides:Clostridium",-1.19372437118329,-1.2,-2.89759150565079,0.611574568899569,0.809317796716112
"Intercept_Lincosamides:Clostridium",-1.19372437118329,-0.94,-2.89759150565079,0.611574568899569,0.809317796716112
"Intercept_Lincosamides:Cutibacterium",-2.25318831044442,-2.24,-4.98804926691382,0.445169579792818,1.95574073595119
"Intercept_Lincosamides:Kocuria",-3.59185148209569,-3.85,-5.36186246613333,-1.44570492310635,0.972476249355658
"Intercept_Lincosamides:Staphylococcus",-2.54125228019009,-2.34,-4.21882807158994,-0.698673304252132,0.78453422867955
"Intercept_Lincosamides:Streptococcus",-3.46010693502653,-3.33,-5.39880134230263,-1.65508279946616,0.89631669227677
"Intercept_Macrolides:Aerococcus",-2.45093579636975,-2.43,-4.27028840225362,-0.598410784286313,0.898102537604345
"Intercept_Macrolides:Campylobacter",-2.27549622107426,-3,-4.71677347536421,0.443769788811919,1.73352780017237
"Intercept_Macrolides:Campylobacter",-2.27549622107426,-2.81,-4.71677347536421,0.443769788811919,1.73352780017237
"Intercept_Macrolides:Clostridium",-2.88424541017602,-3.22,-4.55620170847483,-0.979574111570108,0.825994294990411
"Intercept_Macrolides:Clostridium",-2.88424541017602,-3.09,-4.55620170847483,-0.979574111570108,0.825994294990411
"Intercept_Macrolides:Clostridium",-2.88424541017602,-2.48,-4.55620170847483,-0.979574111570108,0.825994294990411
"Intercept_Macrolides:Cutibacterium",-1.3491996023672,-1.56,-2.97213738785513,0.428345042206199,0.747418706197152
"Intercept_Macrolides:Haemophilus",-2.08115072588023,-2.44,-4.69367668905212,0.518409002096846,1.80351590420375
"Intercept_Macrolides:Haemophilus",-2.08115072588023,-1.91,-4.69367668905212,0.518409002096846,1.80351590420375
"Intercept_Macrolides:Helicobacter",-1.43500617031514,-1.68,-3.43754453613448,0.814011176338492,1.12344972631963
"Intercept_Macrolides:Helicobacter",-1.43500617031514,-1.22,-3.43754453613448,0.814011176338492,1.12344972631963
"Intercept_Macrolides:Klebsiella",-0.296904499967685,-0.65,-2.34633651941618,1.68065113568418,1.08096333078032
"Intercept_Macrolides:Klebsiella",-0.296904499967685,-0.42,-2.34633651941618,1.68065113568418,1.08096333078032
"Intercept_Macrolides:Klebsiella",-0.296904499967685,-0.4,-2.34633651941618,1.68065113568418,1.08096333078032
"Intercept_Macrolides:Kocuria",-3.03413863714199,-3.52,-5.49198654603591,-0.560303782807402,1.6618059308825
"Intercept_Macrolides:Moraxella",-1.7296798920981,-1.72,-3.42665293432201,-0.00879996799110749,0.746363919375167
"Intercept_Macrolides:Neisseria",-2.77362102152924,-3.36,-4.52812425530836,-1.07480311968777,0.776305106490123
"Intercept_Macrolides:Pseudomonas",-0.959997988929809,-1.32,-2.79264175238647,1.04721793444479,0.960372322289031
"Intercept_Macrolides:Shigella",-3.16699021139199,-3.13,-5.10951258115212,-0.920198961921216,1.15326194221455
"Intercept_Macrolides:Staphylococcus",-2.888431321784,-3.37,-5.44439613295899,-0.239917368506254,1.7616794033153
"Intercept_Macrolides:Streptococcus",-2.06797799583253,-1.92,-4.46145062640521,0.52564200747508,1.62773620321023
"Intercept_Monobactams:Citrobacter",-1.6562131288634,-1.88,-4.22417934734743,1.14181719767662,1.88649214977702
"Intercept_Monobactams:Enterobacter",-2.37437442515537,-2.06,-4.82487950756294,0.196168424333713,1.6759694637486
"Intercept_Monobactams:Escherichia",-2.7388473060708,-2.49,-5.30873109090853,-0.194962132902258,1.68667063793412
"Intercept_Monobactams:Klebsiella",-2.96831668130097,-2.7,-5.63514365818413,-0.381019918789616,1.80551777186858
"Intercept_Monobactams:Proteus",-2.17754913572127,-2.53,-4.7333959324687,0.509542978114192,1.77438404286091
"Intercept_Monobactams:Providencia",-1.80056218714814,-2.15,-4.63318548419828,1.15615790053532,2.15192753445421
"Intercept_Monobactams:Providencia",-1.80056218714814,-1.07,-4.63318548419828,1.15615790053532,2.15192753445421
"Intercept_Monobactams:Pseudomonas",-1.17438691299215,-1.86,-3.97887701292992,1.51435748653943,1.98706940185232
"Intercept_Nitrofurans:Escherichia",-3.81307271190931,-3.73,-6.36223317034049,-1.27246085384517,1.69177312621826
"Intercept_Nitrofurans:Helicobacter",0.896048441151745,1.01,-1.29257642676154,3.07734355121442,1.27311399302528
"Intercept_Nitrofurans:Klebsiella",-3.40251915318236,-3.23,-5.936590623099,-0.719336465829619,1.75033045514683
"Intercept_Nitrofurans:Proteus",-2.91067335015724,-2.97,-5.26194619346799,-0.517604699052838,1.47745849777142
"Intercept_Other:Enterobacter",-3.36970095600911,-3.25,-6.02274374248009,-0.807814123174246,1.78371051839392
"Intercept_Other:Enterococcus",-0.703572485629054,-0.32,-3.34593631321375,2.25616343428445,1.96244381403658
"Intercept_Other:Escherichia",-4.83863398331909,-4.68,-6.96007837268515,-2.76118127872158,1.15182025418259
"Intercept_Other:Klebsiella",-0.896619820118891,-0.56,-3.54421828843771,1.82235651553209,1.93803601656309
"Intercept_Other:Morganella",-3.00796104227074,-2.92,-4.9064375414861,-0.968229670891456,1.01031424530808
"Intercept_Other:Providencia",-3.6419441509158,-4.39,-6.07740764974512,-1.22762421129712,1.55377841022997
"Intercept_Other:Providencia",-3.6419441509158,-3.14,-6.07740764974512,-1.22762421129712,1.55377841022997
"Intercept_Other:Pseudomonas",-2.01373829681806,-1.9,-4.65478969334264,0.546088665711084,1.76294142297515
"Intercept_Other:Staphylococcus",-1.54341571463271,-1.56,-4.45147729682384,1.44832024978999,2.2993312763392
"Intercept_Other:Streptococcus",-3.2157395017672,-2.92,-5.01518545751564,-1.50135564583426,0.801159930065781
"Intercept_Penicillins:Acinetobacter",-1.31910216981416,-1.85,-3.12714220287063,0.545418097993267,0.886144783950561
"Intercept_Penicillins:Aerococcus",-1.16536699721042,-1.4,-3.22191741716757,0.836181364925203,1.07901172902514
"Intercept_Penicillins:Citrobacter",-2.00511825278038,-1.43,-4.10214262731094,0.0794502573323423,1.13401970885442
"Intercept_Penicillins:Enterobacter",-2.25549206703169,-2.17,-4.43465775871618,0.00023206206908899,1.25868735093051
"Intercept_Penicillins:Enterococcus",-1.52561354511896,-1.09,-3.24826184085124,0.285820459127724,0.824395494693546
"Intercept_Penicillins:Escherichia",-1.32380341458681,-1.42,-3.20464016035323,0.627695016857058,0.951815390090489
"Intercept_Penicillins:Haemophilus",-1.824893686813,-2.07,-3.89710260219795,0.208245171887434,1.10811300804522
"Intercept_Penicillins:Helicobacter",-3.18819907164146,-3.21,-5.44716789319051,-0.853759863448688,1.38781790967437
"Intercept_Penicillins:Helicobacter",-3.18819907164146,-2.81,-5.44716789319051,-0.853759863448688,1.38781790967437
"Intercept_Penicillins:Klebsiella",-1.81852325617697,-2.23,-4.39292297930841,0.803954085349181,1.79525240358825
"Intercept_Penicillins:Klebsiella",-1.81852325617697,-1.26,-4.39292297930841,0.803954085349181,1.79525240358825
"Intercept_Penicillins:Kocuria",0.137644694903311,0.29,-2.02783247340264,2.57121002664635,1.3999850820051
"Intercept_Penicillins:Kocuria",0.137644694903311,0.35,-2.02783247340264,2.57121002664635,1.3999850820051
"Intercept_Penicillins:Moraxella",-3.12284735656054,-3.49,-4.96202722671298,-1.08107651592517,0.97853229016307
"Intercept_Penicillins:Moraxella",-3.12284735656054,-3.36,-4.96202722671298,-1.08107651592517,0.97853229016307
"Intercept_Penicillins:Morganella",-2.30629639314945,-2.6,-5.14342610640018,0.452007929017892,2.07263908272994
"Intercept_Penicillins:Neisseria",2.76232580308855,2.73,0.0933396161484294,5.4967814152752,1.95468773662058
"Intercept_Penicillins:Proteus",-2.49209869431239,-2.57,-3.78848614900059,-1.25475069991691,0.424805623701749
"Intercept_Penicillins:Providencia",-2.70955495388472,-2.4,-4.88750259933244,-0.56607729249044,1.20209452693948
"Intercept_Penicillins:Pseudomonas",-0.581736214328153,-0.26,-2.51729242912773,1.38857701435508,1.00158175663182
"Intercept_Penicillins:Salmonella",0.33511338826933,0.2,-2.42134523072164,3.25436462080678,2.12255710491407
"Intercept_Penicillins:Salmonella",0.33511338826933,0.89,-2.42134523072164,3.25436462080678,2.12255710491407
"Intercept_Penicillins:Shigella",-0.732576641262349,-0.84,-2.94183459525512,1.56951060871972,1.3380403864301
"Intercept_Penicillins:Staphylococcus",-1.373790344834,-1.36,-3.94126631535028,1.25231207730369,1.78548363154798
"Intercept_Penicillins:Stenotrophomonas",-0.513996144777933,-0.73,-2.68374838237923,1.80812228204822,1.32659159701272
"Intercept_Penicillins:Streptococcus",-2.52931042289616,-1.92,-5.09504220674355,0.28673968417157,1.88441101796899
"Intercept_Polymyxins:Acinetobacter",-2.90388684305943,-2.78,-5.94362115984302,-0.216325030358782,2.16192288316579
"Intercept_Polymyxins:Pseudomonas",-0.00452430258284378,-0.25,-2.45552457864839,2.41554997932888,1.57131356882633
"Intercept_Polymyxins:Stenotrophomonas",-1.88573535513518,-1.71,-4.23025931879969,0.627870723318158,1.56484833556028
"Intercept_Polymyxins:Stenotrophomonas",-1.88573535513518,-1.7,-4.23025931879969,0.627870723318158,1.56484833556028
"Intercept_Quinolones:Acinetobacter",-2.51372068319494,-2.25,-5.17490347914163,0.085561575714431,1.77345617236517
"Intercept_Quinolones:Campylobacter",-1.34079296441842,-1.82,-4.03550176760445,1.61821982688046,2.0714464777508
"Intercept_Quinolones:Citrobacter",-3.66808622295774,-3.66,-5.53176558013392,-2.00702465980271,0.823470739283407
"Intercept_Quinolones:Clostridium",-0.857578847910923,-1.16,-3.73779460172365,1.90529088777267,2.15462189173475
"Intercept_Quinolones:Enterobacter",-3.69263163434649,-3.31,-5.35683268391257,-2.05842359261214,0.719289556405716
"Intercept_Quinolones:Enterococcus",-3.2353662665471,-3.08,-4.72595129680065,-1.59286039764386,0.638584816018399
"Intercept_Quinolones:Escherichia",-3.14431318483684,-2.98,-5.54847471649261,-0.601543331941901,1.57461459057502
"Intercept_Quinolones:Escherichia",-3.14431318483684,-2.89,-5.54847471649261,-0.601543331941901,1.57461459057502
"Intercept_Quinolones:Haemophilus",-2.50856308374507,-2.41,-5.6301825722834,0.466551866804463,2.34897885038816
"Intercept_Quinolones:Helicobacter",-3.97164771432101,-4.29,-6.30146174020059,-1.45056460775232,1.55065745350741
"Intercept_Quinolones:Klebsiella",-1.68581463054231,-1.7,-4.38226662376506,0.949894208470849,1.88055691641641
"Intercept_Quinolones:Kocuria",-4.20420452401688,-4.02,-6.14780516409434,-2.29352666706764,0.97259191110875
"Intercept_Quinolones:Morganella",-2.83863929217444,-3.07,-4.93136036284295,-0.735726405020605,1.16723082999745
"Intercept_Quinolones:Mycobacterium",-2.93022211563619,-3.12,-4.41088182370178,-1.41757710255526,0.587125718609421
"Intercept_Quinolones:Mycobacterium",-2.93022211563619,-2.98,-4.41088182370178,-1.41757710255526,0.587125718609421
"Intercept_Quinolones:Neisseria",-0.650439684968452,-0.84,-3.58239103403088,2.20862730353425,2.20736156893211
"Intercept_Quinolones:Neisseria",-0.650439684968452,-0.41,-3.58239103403088,2.20862730353425,2.20736156893211
"Intercept_Quinolones:Proteus",-1.38975567890979,-1.22,-4.40446405138461,1.20381691036457,2.05121058831329
"Intercept_Quinolones:Providencia",-2.11387710650079,-2.41,-4.3888693264696,0.604442987730835,1.59167130248369
"Intercept_Quinolones:Providencia",-2.11387710650079,-1.74,-4.3888693264696,0.604442987730835,1.59167130248369
"Intercept_Quinolones:Pseudomonas",-1.8553557711593,-1.67,-4.28588811483702,0.554208774218587,1.50716553047347
"Intercept_Quinolones:Salmonella",-2.53747122327574,-2.5,-4.43104927325325,-0.656866562003103,0.919459111553671
"Intercept_Quinolones:Shigella",-2.60155333029251,-2.74,-5.07353343301415,-0.129751926647045,1.56292376339375
"Intercept_Quinolones:Staphylococcus",-5.31220533837886,-4.82,-7.94180539045734,-2.96433688609943,1.64407181140688
"Intercept_Quinolones:Stenotrophomonas",-0.382496774449708,-0.87,-2.94205877266427,2.12655966137916,1.65224807712467
"Intercept_Quinolones:Stenotrophomonas",-0.382496774449708,-0.12,-2.94205877266427,2.12655966137916,1.65224807712467
"Intercept_Quinolones:Streptococcus",-3.81567639887482,-3.77,-6.07501814657666,-1.48180281931369,1.39766967697367
"Intercept_Steroins:Staphylococcus",-2.87246611314226,-3.05,-5.54877969018533,-0.336767018914087,1.77955064456332
"Intercept_Steroins:Staphylococcus",-2.87246611314226,-2.46,-5.54877969018533,-0.336767018914087,1.77955064456332
"Intercept_Streptogramins:Streptococcus",-2.75230766022098,-2.95,-4.62187669388331,-0.711321951903646,0.987575242961257
"Intercept_Sulfonamides and Trimethoprim:Aerococcus",-3.36399555514701,-3.83,-5.91017451229336,-0.882982947601824,1.64319518501566
"Intercept_Sulfonamides and Trimethoprim:Aerococcus",-3.36399555514701,-3.66,-5.91017451229336,-0.882982947601824,1.64319518501566
"Intercept_Sulfonamides and Trimethoprim:Aerococcus",-3.36399555514701,-3.33,-5.91017451229336,-0.882982947601824,1.64319518501566
"Intercept_Sulfonamides and Trimethoprim:Aerococcus",-3.36399555514701,-3.32,-5.91017451229336,-0.882982947601824,1.64319518501566
"Intercept_Sulfonamides and Trimethoprim:Citrobacter",-2.5814545175357,-2.07,-4.90693982601657,-0.166553601513522,1.45629332985009
"Intercept_Sulfonamides and Trimethoprim:Enterobacter",-1.11470287227758,-0.99,-2.74693066283341,0.689860341139151,0.787857225865234
"Intercept_Sulfonamides and Trimethoprim:Enterobacter",-1.11470287227758,-0.79,-2.74693066283341,0.689860341139151,0.787857225865234
"Intercept_Sulfonamides and Trimethoprim:Escherichia",-4.19418969509359,-4.19,-6.25008644114813,-2.08732366671736,1.17226144441731
"Intercept_Sulfonamides and Trimethoprim:Haemophilus",-2.29073938481162,-2.08,-3.94097531760932,-0.619611046393727,0.701962308719586
"Intercept_Sulfonamides and Trimethoprim:Haemophilus",-2.29073938481162,-1.91,-3.94097531760932,-0.619611046393727,0.701962308719586
"Intercept_Sulfonamides and Trimethoprim:Klebsiella",-0.322857616349938,-0.32,-1.79412026611542,1.19931518875201,0.574572838208122
"Intercept_Sulfonamides and Trimethoprim:Kocuria",-2.5184949742302,-2.25,-5.24834553965696,0.0737641385483512,1.89435061853899
"Intercept_Sulfonamides and Trimethoprim:Moraxella",-1.3352668777832,-1.41,-2.97313758677468,0.397619467420997,0.734368848838173
"Intercept_Sulfonamides and Trimethoprim:Morganella",-0.728539930316223,-0.76,-2.35268792794583,0.960850070726808,0.73331730116803
"Intercept_Sulfonamides and Trimethoprim:Proteus",-3.38228856537342,-4.28,-5.73903162259041,-0.952109464245921,1.52285304180017
"Intercept_Sulfonamides and Trimethoprim:Providencia",-3.44812111969959,-3.93,-5.14917767591757,-1.55945395073385,0.875484935569655
"Intercept_Sulfonamides and Trimethoprim:Providencia",-3.44812111969959,-3.32,-5.14917767591757,-1.55945395073385,0.875484935569655
"Intercept_Sulfonamides and Trimethoprim:Pseudomonas",-2.74734122251151,-2.77,-4.81063935788364,-0.619884560078625,1.15158370833919
"Intercept_Sulfonamides and Trimethoprim:Pseudomonas",-2.74734122251151,-2.49,-4.81063935788364,-0.619884560078625,1.15158370833919
"Intercept_Sulfonamides and Trimethoprim:Salmonella",-0.976268070847307,-0.95,-3.39655930223282,1.73823238931174,1.71763872810383
"Intercept_Sulfonamides and Trimethoprim:Salmonella",-0.976268070847307,-0.82,-3.39655930223282,1.73823238931174,1.71763872810383
"Intercept_Sulfonamides and Trimethoprim:Salmonella",-0.976268070847307,-0.38,-3.39655930223282,1.73823238931174,1.71763872810383
"Intercept_Sulfonamides and Trimethoprim:Shigella",1.91874039966856,2.12,-0.664321467625225,4.43604408632442,1.72133320608231
"Intercept_Sulfonamides and Trimethoprim:Staphylococcus",-0.928490309564355,-1,-2.98273058874982,1.30524507373581,1.1927021147469
"Intercept_Sulfonamides and Trimethoprim:Stenotrophomonas",0.369408395949623,0.51,-1.47621736544276,2.26536061734119,0.934618009229012
"Intercept_Sulfonamides and Trimethoprim:Streptococcus",-0.991792253939235,-0.99,-3.22352668694935,1.50597682095674,1.48900455882737
"Intercept_Tetracyclines:Acinetobacter",-1.51898930095799,-1.44,-3.55108561915797,0.687841616277288,1.18391342410029
"Intercept_Tetracyclines:Citrobacter",-3.66445332618163,-3.26,-5.93521305339868,-1.31835543092869,1.3768219769193
"Intercept_Tetracyclines:Clostridium",-2.88145329644334,-2.64,-5.46691273219066,-0.336145636012048,1.71836733212278
"Intercept_Tetracyclines:Clostridium",-2.88145329644334,-2.6,-5.46691273219066,-0.336145636012048,1.71836733212278
"Intercept_Tetracyclines:Cutibacterium",-0.988592584109535,-0.73,-3.15034164905953,1.23891368461182,1.27223023015237
"Intercept_Tetracyclines:Enterobacter",-2.54673975157835,-2.58,-4.37036538831671,-0.898819466517708,0.794216291461119
"Intercept_Tetracyclines:Enterococcus",-1.99865949525425,-2.17,-4.50985976801014,0.405302385318655,1.56883088498208
"Intercept_Tetracyclines:Escherichia",-2.14835136240163,-2.11,-4.13763478005694,-0.401017864848813,0.881284768986757
"Intercept_Tetracyclines:Helicobacter",-1.68594489731628,-1.85,-3.19137541748884,-0.327498508276117,0.551343359284346
"Intercept_Tetracyclines:Klebsiella",-4.41789547094371,-4.47,-6.69330759351587,-2.2199155633458,1.30640235756401
"Intercept_Tetracyclines:Morganella",-1.40926006823369,-1.47,-3.35048580245096,0.33803224716266,0.854899228280903
"Intercept_Tetracyclines:Neisseria",-0.810669460203945,-1.23,-2.40112927065498,0.913586383241747,0.704934275618898
"Intercept_Tetracyclines:Neisseria",-0.810669460203945,-0.68,-2.40112927065498,0.913586383241747,0.704934275618898
"Intercept_Tetracyclines:Neisseria",-0.810669460203945,-0.67,-2.40112927065498,0.913586383241747,0.704934275618898
"Intercept_Tetracyclines:Proteus",-3.75580799817993,-3.43,-6.26642307160543,-1.3509279100136,1.59668074350428
"Intercept_Tetracyclines:Providencia",-0.664897130730084,-0.87,-2.32282538918413,1.00972057113668,0.700999781901948
"Intercept_Tetracyclines:Providencia",-0.664897130730084,-0.38,-2.32282538918413,1.00972057113668,0.700999781901948
"Intercept_Tetracyclines:Pseudomonas",-3.87021974476927,-3.84,-5.5668897815498,-2.1344976640361,0.807025404801738
"Intercept_Tetracyclines:Staphylococcus",-3.50865301401144,-3.95,-5.85538725752547,-0.877170204500644,1.63344478651917
"Intercept_Tetracyclines:Staphylococcus",-3.50865301401144,-3.46,-5.85538725752547,-0.877170204500644,1.63344478651917
"Intercept_Tetracyclines:Staphylococcus",-3.50865301401144,-3.13,-5.85538725752547,-0.877170204500644,1.63344478651917
"Intercept_Tetracyclines:Stenotrophomonas",0.529859462668021,0.46,-1.39474862477129,2.34322645459983,0.911949099337995
"Intercept_Tetracyclines:Streptococcus",-1.10363384127977,-1.01,-1.75944508559865,-0.415321854703302,0.122273042327895
"Intercept_Tetracyclines:Streptococcus",-1.10363384127977,-0.97,-1.75944508559865,-0.415321854703302,0.122273042327895
"Linear_Aminoglycosides:Acinetobacter",5.96785874426742,5.89,3.77859976579102,8.01426131604857,1.17105253476686
"Linear_Aminoglycosides:Aerococcus",2.68509098416933,2,-3.70643091093411,9.28140325921362,10.7315046748898
"Linear_Aminoglycosides:Aerococcus",2.68509098416933,4.22,-3.70643091093411,9.28140325921362,10.7315046748898
"Linear_Aminoglycosides:Citrobacter",3.93494586289629,2.23,-0.679550673883765,8.64083238248916,5.64437889105169
"Linear_Aminoglycosides:Citrobacter",3.93494586289629,3.56,-0.679550673883765,8.64083238248916,5.64437889105169
"Linear_Aminoglycosides:Citrobacter",3.93494586289629,4.28,-0.679550673883765,8.64083238248916,5.64437889105169
"Linear_Aminoglycosides:Citrobacter",3.93494586289629,4.35,-0.679550673883765,8.64083238248916,5.64437889105169
"Linear_Aminoglycosides:Citrobacter",3.93494586289629,5.16,-0.679550673883765,8.64083238248916,5.64437889105169
"Linear_Aminoglycosides:Enterobacter",3.3600837509371,3.43,-0.610108910849636,7.11557427422553,3.97891380720758
"Linear_Aminoglycosides:Enterococcus",7.54807802924829,5.92,2.78192625475974,12.142552057665,5.71191639765008
"Linear_Aminoglycosides:Enterococcus",7.54807802924829,7.5,2.78192625475974,12.142552057665,5.71191639765008
"Linear_Aminoglycosides:Enterococcus",7.54807802924829,8.8,2.78192625475974,12.142552057665,5.71191639765008
"Linear_Aminoglycosides:Escherichia",0.937945654137305,0.3,-2.62460755682167,4.46079093768362,3.17808794393634
"Linear_Aminoglycosides:Haemophilus",0.382030957252853,0.47,-4.48278818327666,5.63643480811405,6.57742521780714
"Linear_Aminoglycosides:Klebsiella",1.95388601121823,1.68,-3.15120058815537,6.72622378337293,6.17989822975864
"Linear_Aminoglycosides:Kocuria",-0.31490593369044,-1.14,-7.07094395261696,6.07625148207279,11.1965000463926
"Linear_Aminoglycosides:Moraxella",-1.84119822016285,-3.09,-7.79207378365313,3.83638256658393,8.90095461839594
"Linear_Aminoglycosides:Moraxella",-1.84119822016285,-1.37,-7.79207378365313,3.83638256658393,8.90095461839594
"Linear_Aminoglycosides:Morganella",6.22524437638622,6.44,0.229335083843534,11.7916072531581,8.49716325524272
"Linear_Aminoglycosides:Morganella",6.22524437638622,7.64,0.229335083843534,11.7916072531581,8.49716325524272
"Linear_Aminoglycosides:Mycobacterium",0.449086672815916,-0.67,-4.86292238368201,5.26566344681271,6.63276425259628
"Linear_Aminoglycosides:Mycobacterium",0.449086672815916,-0.48,-4.86292238368201,5.26566344681271,6.63276425259628
"Linear_Aminoglycosides:Mycobacterium",0.449086672815916,-0.3,-4.86292238368201,5.26566344681271,6.63276425259628
"Linear_Aminoglycosides:Proteus",2.24037398643029,2.23,-3.07287897926337,7.58293089369322,7.46321898110855
"Linear_Aminoglycosides:Providencia",-0.82675875995817,-2.51,-7.09704005739869,5.07802142124481,9.8383469330797
"Linear_Aminoglycosides:Pseudomonas",2.11206771528005,2.79,-1.98077326947068,5.83292451947557,4.02685492085672
"Linear_Aminoglycosides:Staphylococcus",4.25740193622904,3.4,-0.219568308048558,8.83917490748902,5.16046109823709
"Linear_Aminoglycosides:Streptococcus",-0.136579973102994,-0.73,-4.7650356992438,4.90961935828996,5.91272742920191
"Linear_Amphenicols:Clostridium",0.712791861545022,0.58,-4.20719377117639,5.28744345389069,5.72772533333785
"Linear_Amphenicols:Clostridium",0.712791861545022,0.76,-4.20719377117639,5.28744345389069,5.72772533333785
"Linear_Amphenicols:Enterobacter",1.12430064428257,-0.16,-4.02295174658483,6.34726109907414,7.15958193635768
"Linear_Amphenicols:Enterobacter",1.12430064428257,0.78,-4.02295174658483,6.34726109907414,7.15958193635768
"Linear_Amphenicols:Enterococcus",4.14316942912637,3.37,-0.601452276839184,9.31860494606825,6.31076931938039
"Linear_Amphenicols:Enterococcus",4.14316942912637,3.71,-0.601452276839184,9.31860494606825,6.31076931938039
"Linear_Amphenicols:Enterococcus",4.14316942912637,3.74,-0.601452276839184,9.31860494606825,6.31076931938039
"Linear_Amphenicols:Enterococcus",4.14316942912637,4.3,-0.601452276839184,9.31860494606825,6.31076931938039
"Linear_Amphenicols:Enterococcus",4.14316942912637,4.5,-0.601452276839184,9.31860494606825,6.31076931938039
"Linear_Amphenicols:Escherichia",0.620549028368625,-0.08,-4.07511187282179,5.12135007651727,5.53817325337222
"Linear_Amphenicols:Klebsiella",2.01130702966736,2.3,-3.07416067436801,6.98868860655394,6.43271873046901
"Linear_Amphenicols:Klebsiella",2.01130702966736,2.84,-3.07416067436801,6.98868860655394,6.43271873046901
"Linear_Amphenicols:Morganella",4.87416207785343,3.59,-1.11997851030946,10.943246066954,9.57302227825807
"Linear_Amphenicols:Morganella",4.87416207785343,5.99,-1.11997851030946,10.943246066954,9.57302227825807
"Linear_Amphenicols:Proteus",1.18728831127478,1.33,-3.40551057667143,5.83595556998375,5.49797768314111
"Linear_Amphenicols:Providencia",-1.293890008985,-0.83,-7.72372350033266,4.94079266714611,10.7799609382384
"Linear_Amphenicols:Providencia",-1.293890008985,-0.24,-7.72372350033266,4.94079266714611,10.7799609382384
"Linear_Amphenicols:Providencia",-1.293890008985,1.84,-7.72372350033266,4.94079266714611,10.7799609382384
"Linear_Amphenicols:Salmonella",-1.52326320178647,-1.34,-7.04290967728937,3.29761083297995,6.85626230976026
"Linear_Amphenicols:Stenotrophomonas",4.65743575280538,5.5,-0.377662441372301,9.40264439800703,6.21650707692426
"Linear_Amphenicols:Streptococcus",-4.84413122342668,-4.5,-8.93465497713584,-0.794002506148903,4.3736374934939
"Linear_Antimycobacterials:Clostridium",0.970629381217578,1.79,-2.29269405866089,4.27258252957611,2.82200367584549
"Linear_Antimycobacterials:Helicobacter",2.04389252641594,3.13,-2.72556709791074,6.47301559844006,5.54041940082719
"Linear_Antimycobacterials:Mycobacterium",0.132074600308261,1.25,-4.91207311604167,5.10492828790649,6.54723018075657
"Linear_Antimycobacterials:Pseudomonas",4.78047896695523,4.08,-0.159548769246074,9.66564071261377,6.36400189495253
"Linear_Antimycobacterials:Pseudomonas",4.78047896695523,4.3,-0.159548769246074,9.66564071261377,6.36400189495253
"Linear_Antimycobacterials:Pseudomonas",4.78047896695523,4.76,-0.159548769246074,9.66564071261377,6.36400189495253
"Linear_Antimycobacterials:Pseudomonas",4.78047896695523,5.9,-0.159548769246074,9.66564071261377,6.36400189495253
"Linear_Antimycobacterials:Staphylococcus",4.68012936269968,5.29,-0.310235654821656,9.69916273385721,6.58888562962438
"Linear_Antimycobacterials:Streptococcus",-2.22083771539031,-2.2,-6.26198644454115,1.90292725633099,4.41522566764491
"Linear_Antimycobacterials:Streptococcus",-2.22083771539031,-1.43,-6.26198644454115,1.90292725633099,4.41522566764491
"Linear_Antimycobacterials:Streptococcus",-2.22083771539031,-1.42,-6.26198644454115,1.90292725633099,4.41522566764491
"Linear_Carbapenems:Acinetobacter",5.62759635282136,5.39,0.716995147331682,10.6298234841673,6.41100485919346
"Linear_Carbapenems:Acinetobacter",5.62759635282136,6.8,0.716995147331682,10.6298234841673,6.41100485919346
"Linear_Carbapenems:Acinetobacter",5.62759635282136,6.96,0.716995147331682,10.6298234841673,6.41100485919346
"Linear_Carbapenems:Citrobacter",4.90328100265892,2.97,-0.215176366812254,10.9243258153141,8.18885039348496
"Linear_Carbapenems:Citrobacter",4.90328100265892,3.73,-0.215176366812254,10.9243258153141,8.18885039348496
"Linear_Carbapenems:Citrobacter",4.90328100265892,4.44,-0.215176366812254,10.9243258153141,8.18885039348496
"Linear_Carbapenems:Clostridium",1.46686375827277,1.87,-1.98192984133671,5.09073310466713,3.34289413119199
"Linear_Carbapenems:Clostridium",1.46686375827277,1.96,-1.98192984133671,5.09073310466713,3.34289413119199
"Linear_Carbapenems:Enterobacter",-0.859950215759462,-0.32,-5.53818229610837,3.52645304841456,5.30959515824521
